Year	Forefathers
49815	680
49815	681
49815	682
49815	683
49815	684
49816	685
49816	686
49816	687
49817	688
49817	689
49817	690
49818	691
49818	692
49818	693
49819	694
49819	695
49819	696
49820	697
49820	698
49821	699
49821	700
49822	701
49823	702
49823	703
49824	704
49824	705
49824	706
49824	707
49825	708
49825	709
49825	710
49825	711
49826	712
49826	713
49826	714
49826	715
49826	716
49827	717
49828	718
49828	719
49828	720
49829	721
49829	722
49829	723
49830	724
49831	725
49831	726
49832	727
49832	728
49833	729
49833	730
49833	731
49833	732
49834	733
49834	734
49835	735
49836	736
49836	737
49836	738
49836	739
49836	740
49836	741
49836	742
49837	743
49837	744
49837	745
49838	746
49839	747
49839	748
49839	749
49839	750
49840	751
49840	752
49840	753
49840	754
49840	755
49841	756
49841	757
49841	758
49841	759
49841	760
49841	761
49842	762
49842	763
49842	764
49842	765
49843	766
49843	767
49843	768
49843	769
49843	770
49844	771
49844	772
49844	773
49845	774
49846	775
49846	776
49846	777
49846	778
49846	779
49847	780
49847	781
49847	782
49848	783
49848	784
49848	785
49848	786
49849	787
49849	788
49849	789
49849	790
49849	791
49849	792
49849	793
49849	794
49849	795
49851	796
49851	797
49852	798
49852	799
49852	800
49852	801
49852	802
49852	803
49853	804
49853	805
49853	806
49853	807
49853	808
49853	809
49853	810
49854	811
49854	812
49854	813
49854	814
49854	815
49855	816
49855	817
49855	818
49855	819
49855	820
49855	821
49855	822
49856	823
49856	824
49856	825
49856	826
49857	827
49857	828
49857	829
49857	830
49857	831
49857	832
49858	833
49858	834
49858	835
49858	836
49858	837
49859	838
49859	839
49859	840
49859	841
49859	842
49860	843
49860	844
49860	845
49860	846
49861	847
49861	848
49861	849
49862	850
49862	851
49862	852
49862	853
49863	854
49863	855
49863	856
49863	857
49863	858
49864	859
49864	860
49864	861
49864	862
49865	863
49865	864
49865	865
49866	866
49866	867
49866	868
49867	869
49867	870
49867	871
49867	872
49867	873
49867	874
49867	875
49867	876
49868	877
49868	878
49868	879
49868	880
49868	881
49868	882
49868	883
49868	884
49868	885
49868	886
49868	887
49869	888
49869	889
49869	890
49869	891
49870	892
49870	893
49870	894
49870	895
49870	896
49870	897
49870	898
49871	899
49871	900
49871	901
49871	902
49871	903
49871	904
49871	905
49872	906
49872	907
49872	908
49872	909
49872	910
49873	911
49873	912
49873	913
49873	914
49873	915
49873	916
49874	917
49874	918
49874	919
49874	920
49874	921
49875	922
49875	923
49875	924
49876	925
49876	926
49876	927
49876	928
49876	929
49876	930
49877	931
49877	932
49877	933
49878	934
49878	935
49878	936
49878	937
49878	938
49878	939
49878	940
49878	941
49878	942
49878	943
49878	944
49878	945
49879	946
49879	947
49879	948
49879	949
49879	950
49880	951
49880	952
49880	953
49881	954
49881	955
49881	956
49881	957
49881	958
49881	959
49882	960
49882	961
49882	962
49882	963
49882	964
49882	965
49883	966
49883	967
49883	968
49883	969
49883	970
49883	971
49884	972
49884	973
49884	974
49884	975
49884	976
49884	977
49884	978
49884	979
49884	980
49884	981
49884	982
49885	983
49885	984
49885	985
49885	986
49885	987
49885	988
49885	989
49886	990
49886	991
49886	992
49886	993
49886	994
49886	995
49887	996
49887	997
49887	998
49887	999
49887	1000
49887	1001
49887	1002
49888	1003
49888	1004
49888	1005
49888	1006
49888	1007
49889	1008
49889	1009
49889	1010
49889	1011
49889	1012
49889	1013
49890	1014
49890	1015
49890	1016
49891	1017
49891	1018
49891	1019
49891	1020
49892	1021
49892	1022
49892	1023
49892	1024
49892	1025
49892	1026
49893	1027
49893	1028
49893	1029
49893	1030
49893	1031
49893	1032
49893	1033
49893	1034
49893	1035
49893	1036
49893	1037
49893	1038
49893	1039
49894	1040
49894	1041
49894	1042
49894	1043
49894	1044
49894	1045
49894	1046
49894	1047
49894	1048
49894	1049
49895	1050
49895	1051
49895	1052
49895	1053
49895	1054
49895	1055
49896	1056
49896	1057
49896	1058
49896	1059
49896	1060
49896	1061
49896	1062
49897	1063
49897	1064
49897	1065
49897	1066
49897	1067
49897	1068
49898	1069
49898	1070
49898	1071
49898	1072
49898	1073
49899	1074
49899	1075
49899	1076
49899	1077
49899	1078
49899	1079
49899	1080
49900	1081
49900	1082
49900	1083
49900	1084
49900	1085
49901	1086
49901	1087
49901	1088
49901	1089
49901	1090
49901	1091
49901	1092
49902	1093
49902	1094
49902	1095
49902	1096
49903	1097
49903	1098
49903	1099
49903	1100
49903	1101
49903	1102
49903	1103
49903	1104
49903	1105
49903	1106
49904	1107
49904	1108
49904	1109
49904	1110
49904	1111
49904	1112
49904	1113
49904	1114
49904	1115
49905	1116
49905	1117
49905	1118
49905	1119
49905	1120
49905	1121
49905	1122
49905	1123
49905	1124
49905	1125
49905	1126
49905	1127
49905	1128
49906	1129
49906	1130
49906	1131
49906	1132
49906	1133
49906	1134
49906	1135
49906	1136
49906	1137
49907	1138
49907	1139
49907	1140
49907	1141
49907	1142
49907	1143
49907	1144
49907	1145
49907	1146
49907	1147
49907	1148
49908	1149
49908	1150
49908	1151
49908	1152
49908	1153
49908	1154
49908	1155
49908	1156
49908	1157
49908	1158
49908	1159
49908	1160
49908	1161
49908	1162
49908	1163
49908	1164
49908	1165
49909	1166
49909	1167
49909	1168
49909	1169
49909	1170
49909	1171
49909	1172
49909	1173
49909	1174
49909	1175
49909	1176
49909	1177
49909	1178
49910	1179
49910	1180
49910	1181
49910	1182
49910	1183
49910	1184
49910	1185
49910	1186
49910	1187
49910	1188
49910	1189
49910	1190
49911	1191
49911	1192
49911	1193
49911	1194
49911	1195
49911	1196
49911	1197
49911	1198
49912	1199
49912	1200
49912	1201
49912	1202
49912	1203
49912	1204
49912	1205
49912	1206
49913	1207
49913	1208
49913	1209
49913	1210
49913	1211
49913	1212
49913	1213
49913	1214
49913	1215
49914	1216
49914	1217
49914	1218
49914	1219
49914	1220
49914	1221
49914	1222
49914	1223
49914	1224
49914	1225
49914	1226
49914	1227
49914	1228
49914	1229
49914	1230
49914	1231
49914	1232
49915	1233
49915	1234
49915	1235
49915	1236
49915	1237
49915	1238
49915	1239
49915	1240
49915	1241
49915	1242
49916	1243
49916	1244
49916	1245
49916	1246
49916	1247
49916	1248
49916	1249
49916	1250
49916	1251
49916	1252
49917	1253
49917	1254
49917	1255
49917	1256
49917	1257
49917	1258
49917	1259
49917	1260
49917	1261
49917	1262
49917	1263
49917	1264
49917	1265
49918	1266
49918	1267
49918	1268
49918	1269
49918	1270
49918	1271
49918	1272
49918	1273
49918	1274
49918	1275
49918	1276
49918	1277
49918	1278
49918	1279
49918	1280
49919	1281
49919	1282
49919	1283
49919	1284
49919	1285
49919	1286
49919	1287
49919	1288
49919	1289
49919	1290
49919	1291
49919	1292
49920	1293
49920	1294
49920	1295
49920	1296
49920	1297
49920	1298
49920	1299
49920	1300
49920	1301
49920	1302
49920	1303
49920	1304
49920	1305
49921	1306
49921	1307
49921	1308
49921	1309
49921	1310
49921	1311
49921	1312
49921	1313
49921	1314
49921	1315
49921	1316
49921	1317
49921	1318
49921	1319
49921	1320
49921	1321
49922	1322
49922	1323
49922	1324
49922	1325
49922	1326
49922	1327
49922	1328
49922	1329
49922	1330
49922	1331
49922	1332
49922	1333
49922	1334
49922	1335
49923	1336
49923	1337
49923	1338
49923	1339
49923	1340
49923	1341
49923	1342
49923	1343
49923	1344
49923	1345
49923	1346
49923	1347
49923	1348
49923	1349
49923	1350
49923	1351
49923	1352
49923	1353
49924	1354
49924	1355
49924	1356
49924	1357
49924	1358
49924	1359
49924	1360
49924	1361
49924	1362
49924	1363
49924	1364
49924	1365
49924	1366
49924	1367
49925	1368
49925	1369
49925	1370
49925	1371
49925	1372
49925	1373
49925	1374
49925	1375
49925	1376
49925	1377
49925	1378
49926	1379
49926	1380
49926	1381
49926	1382
49926	1383
49926	1384
49926	1385
49926	1386
49926	1387
49926	1388
49926	1389
49926	1390
49926	1391
49926	1392
49926	1393
49926	1394
49926	1395
49926	1396
49927	1397
49927	1398
49927	1399
49927	1400
49927	1401
49927	1402
49927	1403
49927	1404
49927	1405
49927	1406
49927	1407
49927	1408
49927	1409
49927	1410
49927	1411
49927	1412
49927	1413
49927	1414
49927	1415
49927	1416
49927	1417
49927	1418
49928	1419
49928	1420
49928	1421
49928	1422
49928	1423
49928	1424
49928	1425
49928	1426
49928	1427
49928	1428
49928	1429
49928	1430
49928	1431
49928	1432
49928	1433
49928	1434
49928	1435
49928	1436
49928	1437
49928	1438
49928	1439
49928	1440
49928	1441
49928	1442
49928	1443
49929	1444
49929	1445
49929	1446
49929	1447
49929	1448
49929	1449
49929	1450
49929	1451
49929	1452
49929	1453
49929	1454
49929	1455
49929	1456
49929	1457
49929	1458
49929	1459
49929	1460
49929	1461
49929	1462
49929	1463
49929	1464
49929	1465
49930	1466
49930	1467
49930	1468
49930	1469
49930	1470
49930	1471
49930	1472
49930	1473
49930	1474
49930	1475
49930	1476
49930	1477
49930	1478
49930	1479
49930	1480
49930	1481
49931	1482
49931	1483
49931	1484
49931	1485
49931	1486
49931	1487
49931	1488
49931	1489
49931	1490
49931	1491
49931	1492
49931	1493
49931	1494
49931	1495
49931	1496
49931	1497
49931	1498
49931	1499
49931	1500
49931	1501
49931	1502
49931	1503
49931	1504
49931	1505
49931	1506
49931	1507
49931	1508
49931	1509
49931	1510
49932	1511
49932	1512
49932	1513
49932	1514
49932	1515
49932	1516
49932	1517
49932	1518
49932	1519
49932	1520
49932	1521
49932	1522
49932	1523
49932	1524
49932	1525
49932	1526
49932	1527
49932	1528
49932	1529
49932	1530
49932	1531
49932	1532
49932	1533
49932	1534
49932	1535
49932	1536
49932	1537
49933	1538
49933	1539
49933	1540
49933	1541
49933	1542
49933	1543
49933	1544
49933	1545
49933	1546
49933	1547
49933	1548
49933	1549
49933	1550
49933	1551
49934	1552
49934	1553
49934	1554
49934	1555
49934	1556
49934	1557
49934	1558
49934	1559
49934	1560
49934	1561
49934	1562
49934	1563
49934	1564
49934	1565
49934	1566
49934	1567
49934	1568
49934	1569
49934	1570
49934	1571
49934	1572
49934	1573
49934	1574
49934	1575
49934	1576
49934	1577
49934	1578
49934	1579
49934	1580
49934	1581
49934	1582
49934	1583
49934	1584
49934	1585
49934	1586
49934	1587
49934	1588
49935	1589
49935	1590
49935	1591
49935	1592
49935	1593
49935	1594
49935	1595
49935	1596
49935	1597
49935	1598
49935	1599
49935	1600
49935	1601
49935	1602
49935	1603
49935	1604
49935	1605
49935	1606
49935	1607
49935	1608
49935	1609
49935	1610
49935	1611
49935	1612
49935	1613
49935	1614
49935	1615
49935	1616
49935	1617
49935	1618
49935	1619
49935	1620
49935	1621
49936	1622
49936	1623
49936	1624
49936	1625
49936	1626
49936	1627
49936	1628
49936	1629
49936	1630
49936	1631
49936	1632
49936	1633
49936	1634
49936	1635
49936	1636
49936	1637
49936	1638
49936	1639
49936	1640
49936	1641
49936	1642
49936	1643
49936	1644
49936	1645
49936	1646
49936	1647
49936	1648
49936	1649
49936	1650
49936	1651
49937	1652
49937	1653
49937	1654
49937	1655
49937	1656
49937	1657
49937	1658
49937	1659
49937	1660
49937	1661
49937	1662
49937	1663
49937	1664
49937	1665
49937	1666
49937	1667
49937	1668
49937	1669
49937	1670
49937	1671
49937	1672
49937	1673
49937	1674
49937	1675
49937	1676
49938	1677
49938	1678
49938	1679
49938	1680
49938	1681
49938	1682
49938	1683
49938	1684
49938	1685
49938	1686
49938	1687
49938	1688
49938	1689
49938	1690
49938	1691
49938	1692
49938	1693
49938	1694
49938	1695
49938	1696
49938	1697
49938	1698
49938	1699
49938	1700
49938	1701
49938	1702
49938	1703
49938	1704
49938	1705
49938	1706
49938	1707
49938	1708
49938	1709
49938	1710
49938	1711
49938	1712
49938	1713
49938	1714
49939	1715
49939	1716
49939	1717
49939	1718
49939	1719
49939	1720
49939	1721
49939	1722
49939	1723
49939	1724
49939	1725
49939	1726
49939	1727
49939	1728
49939	1729
49939	1730
49939	1731
49939	1732
49939	1733
49939	1734
49939	1735
49939	1736
49939	1737
49939	1738
49939	1739
49939	1740
49939	1741
49939	1742
49939	1743
49939	1744
49939	1745
49939	1746
49939	1747
49939	1748
49940	1749
49940	1750
49940	1751
49940	1752
49940	1753
49940	1754
49940	1755
49940	1756
49940	1757
49940	1758
49940	1759
49940	1760
49940	1761
49940	1762
49940	1763
49940	1764
49940	1765
49940	1766
49940	1767
49940	1768
49940	1769
49940	1770
49940	1771
49940	1772
49940	1773
49940	1774
49940	1775
49940	1776
49940	1777
49940	1778
49940	1779
49940	1780
49940	1781
49940	1782
49940	1783
49941	1784
49941	1785
49941	1786
49941	1787
49941	1788
49941	1789
49941	1790
49941	1791
49941	1792
49941	1793
49941	1794
49941	1795
49941	1796
49941	1797
49941	1798
49941	1799
49941	1800
49941	1801
49941	1802
49941	1803
49941	1804
49941	1805
49941	1806
49941	1807
49941	1808
49941	1809
49941	1810
49941	1811
49941	1812
49941	1813
49941	1814
49941	1815
49941	1816
49941	1817
49941	1818
49941	1819
49941	1820
49941	1821
49941	1822
49941	1823
49941	1824
49941	1825
49941	1826
49941	1827
49941	1828
49941	1829
49941	1830
49941	1831
49941	1832
49942	1833
49942	1834
49942	1835
49942	1836
49942	1837
49942	1838
49942	1839
49942	1840
49942	1841
49942	1842
49942	1843
49942	1844
49942	1845
49942	1846
49942	1847
49942	1848
49942	1849
49942	1850
49942	1851
49942	1852
49942	1853
49942	1854
49942	1855
49942	1856
49942	1857
49942	1858
49942	1859
49942	1860
49942	1861
49942	1862
49942	1863
49942	1864
49942	1865
49942	1866
49942	1867
49942	1868
49942	1869
49942	1870
49943	1871
49943	1872
49943	1873
49943	1874
49943	1875
49943	1876
49943	1877
49943	1878
49943	1879
49943	1880
49943	1881
49943	1882
49943	1883
49943	1884
49943	1885
49943	1886
49943	1887
49943	1888
49943	1889
49943	1890
49943	1891
49943	1892
49943	1893
49943	1894
49943	1895
49943	1896
49943	1897
49943	1898
49943	1899
49943	1900
49943	1901
49943	1902
49943	1903
49943	1904
49943	1905
49943	1906
49944	1907
49944	1908
49944	1909
49944	1910
49944	1911
49944	1912
49944	1913
49944	1914
49944	1915
49944	1916
49944	1917
49944	1918
49944	1919
49944	1920
49944	1921
49944	1922
49944	1923
49944	1924
49944	1925
49944	1926
49944	1927
49944	1928
49944	1929
49944	1930
49944	1931
49944	1932
49944	1933
49944	1934
49944	1935
49944	1936
49944	1937
49944	1938
49944	1939
49944	1940
49944	1941
49945	1942
49945	1943
49945	1944
49945	1945
49945	1946
49945	1947
49945	1948
49945	1949
49945	1950
49945	1951
49945	1952
49945	1953
49945	1954
49945	1955
49945	1956
49945	1957
49945	1958
49945	1959
49945	1960
49945	1961
49945	1962
49945	1963
49945	1964
49945	1965
49945	1966
49945	1967
49945	1968
49945	1969
49945	1970
49945	1971
49945	1972
49945	1973
49945	1974
49945	1975
49945	1976
49945	1977
49945	1978
49945	1979
49945	1980
49945	1981
49945	1982
49945	1983
49945	1984
49945	1985
49945	1986
49945	1987
49945	1988
49946	1989
49946	1990
49946	1991
49946	1992
49946	1993
49946	1994
49946	1995
49946	1996
49946	1997
49946	1998
49946	1999
49946	2000
49946	2001
49946	2002
49946	2003
49946	2004
49946	2005
49946	2006
49946	2007
49946	2008
49946	2009
49946	2010
49946	2011
49946	2012
49946	2013
49946	2014
49946	2015
49946	2016
49946	2017
49946	2018
49946	2019
49946	2020
49946	2021
49946	2022
49946	2023
49946	2024
49946	2025
49946	2026
49947	2027
49947	2028
49947	2029
49947	2030
49947	2031
49947	2032
49947	2033
49947	2034
49947	2035
49947	2036
49947	2037
49947	2038
49947	2039
49947	2040
49947	2041
49947	2042
49947	2043
49947	2044
49947	2045
49947	2046
49947	2047
49947	2048
49947	2049
49947	2050
49947	2051
49947	2052
49947	2053
49947	2054
49947	2055
49947	2056
49947	2057
49947	2058
49947	2059
49947	2060
49947	2061
49947	2062
49947	2063
49947	2064
49947	2065
49947	2066
49947	2067
49947	2068
49947	2069
49947	2070
49947	2071
49947	2072
49947	2073
49947	2074
49947	2075
49948	2076
49948	2077
49948	2078
49948	2079
49948	2080
49948	2081
49948	2082
49948	2083
49948	2084
49948	2085
49948	2086
49948	2087
49948	2088
49948	2089
49948	2090
49948	2091
49948	2092
49948	2093
49948	2094
49948	2095
49948	2096
49948	2097
49948	2098
49948	2099
49948	2100
49948	2101
49948	2102
49948	2103
49948	2104
49948	2105
49948	2106
49948	2107
49948	2108
49948	2109
49948	2110
49948	2111
49948	2112
49948	2113
49948	2114
49948	2115
49948	2116
49948	2117
49948	2118
49948	2119
49948	2120
49948	2121
49948	2122
49948	2123
49948	2124
49948	2125
49948	2126
49948	2127
49948	2128
49948	2129
49948	2130
49948	2131
49948	2132
49948	2133
49948	2134
49948	2135
49948	2136
49948	2137
49948	2138
49948	2139
49949	2140
49949	2141
49949	2142
49949	2143
49949	2144
49949	2145
49949	2146
49949	2147
49949	2148
49949	2149
49949	2150
49949	2151
49949	2152
49949	2153
49949	2154
49949	2155
49949	2156
49949	2157
49949	2158
49949	2159
49949	2160
49949	2161
49949	2162
49949	2163
49949	2164
49949	2165
49949	2166
49949	2167
49949	2168
49949	2169
49949	2170
49949	2171
49949	2172
49949	2173
49949	2174
49949	2175
49949	2176
49949	2177
49949	2178
49949	2179
49949	2180
49950	2181
49950	2182
49950	2183
49950	2184
49950	2185
49950	2186
49950	2187
49950	2188
49950	2189
49950	2190
49950	2191
49950	2192
49950	2193
49950	2194
49950	2195
49950	2196
49950	2197
49950	2198
49950	2199
49950	2200
49950	2201
49950	2202
49950	2203
49950	2204
49950	2205
49950	2206
49950	2207
49950	2208
49950	2209
49950	2210
49950	2211
49950	2212
49950	2213
49950	2214
49950	2215
49950	2216
49950	2217
49950	2218
49950	2219
49950	2220
49950	2221
49950	2222
49950	2223
49950	2224
49950	2225
49950	2226
49950	2227
49950	2228
49950	2229
49950	2230
49950	2231
49950	2232
49950	2233
49950	2234
49951	2235
49951	2236
49951	2237
49951	2238
49951	2239
49951	2240
49951	2241
49951	2242
49951	2243
49951	2244
49951	2245
49951	2246
49951	2247
49951	2248
49951	2249
49951	2250
49951	2251
49951	2252
49951	2253
49951	2254
49951	2255
49951	2256
49951	2257
49951	2258
49951	2259
49951	2260
49951	2261
49951	2262
49951	2263
49951	2264
49951	2265
49951	2266
49951	2267
49951	2268
49951	2269
49951	2270
49951	2271
49951	2272
49951	2273
49951	2274
49951	2275
49951	2276
49951	2277
49951	2278
49951	2279
49951	2280
49951	2281
49952	2282
49952	2283
49952	2284
49952	2285
49952	2286
49952	2287
49952	2288
49952	2289
49952	2290
49952	2291
49952	2292
49952	2293
49952	2294
49952	2295
49952	2296
49952	2297
49952	2298
49952	2299
49952	2300
49952	2301
49952	2302
49952	2303
49952	2304
49952	2305
49952	2306
49952	2307
49952	2308
49952	2309
49952	2310
49952	2311
49952	2312
49952	2313
49952	2314
49952	2315
49952	2316
49952	2317
49952	2318
49952	2319
49952	2320
49952	2321
49952	2322
49952	2323
49952	2324
49952	2325
49952	2326
49952	2327
49953	2328
49953	2329
49953	2330
49953	2331
49953	2332
49953	2333
49953	2334
49953	2335
49953	2336
49953	2337
49953	2338
49953	2339
49953	2340
49953	2341
49953	2342
49953	2343
49953	2344
49953	2345
49953	2346
49953	2347
49953	2348
49953	2349
49953	2350
49953	2351
49953	2352
49953	2353
49953	2354
49953	2355
49953	2356
49953	2357
49953	2358
49953	2359
49953	2360
49953	2361
49954	2362
49954	2363
49954	2364
49954	2365
49954	2366
49954	2367
49954	2368
49954	2369
49954	2370
49954	2371
49954	2372
49954	2373
49954	2374
49954	2375
49954	2376
49954	2377
49954	2378
49954	2379
49954	2380
49954	2381
49954	2382
49954	2383
49954	2384
49954	2385
49954	2386
49954	2387
49954	2388
49954	2389
49954	2390
49954	2391
49954	2392
49954	2393
49954	2394
49954	2395
49954	2396
49955	2397
49955	2398
49955	2399
49955	2400
49955	2401
49955	2402
49955	2403
49955	2404
49955	2405
49955	2406
49955	2407
49955	2408
49955	2409
49955	2410
49955	2411
49955	2412
49955	2413
49955	2414
49955	2415
49955	2416
49955	2417
49955	2418
49955	2419
49955	2420
49955	2421
49955	2422
49955	2423
49955	2424
49955	2425
49955	2426
49955	2427
49955	2428
49955	2429
49955	2430
49955	2431
49955	2432
49955	2433
49955	2434
49955	2435
49955	2436
49955	2437
49955	2438
49955	2439
49955	2440
49955	2441
49955	2442
49955	2443
49955	2444
49955	2445
49955	2446
49955	2447
49955	2448
49955	2449
49955	2450
49956	2451
49956	2452
49956	2453
49956	2454
49956	2455
49956	2456
49956	2457
49956	2458
49956	2459
49956	2460
49956	2461
49956	2462
49956	2463
49956	2464
49956	2465
49956	2466
49956	2467
49956	2468
49956	2469
49956	2470
49956	2471
49956	2472
49956	2473
49956	2474
49956	2475
49956	2476
49956	2477
49956	2478
49956	2479
49956	2480
49956	2481
49956	2482
49956	2483
49956	2484
49956	2485
49956	2486
49956	2487
49956	2488
49956	2489
49956	2490
49957	2491
49957	2492
49957	2493
49957	2494
49957	2495
49957	2496
49957	2497
